Beat_timing,Generate_A_type,A_generate_side,A_generate_amount,Generate_B_type,B_generate_side,B_generate_amount
0,true,3,3,true,4,1
1,false,,,false,,
2,false,,,false,,
3,false,,,false,,
4,true,3,1,false,,
5,false,,,false,,
6,false,,,false,,
7,false,,,false,,
8,true,4,1,false,,
9,false,,,true,2,2
10,false,,,false,,
11,false,,,false,,
12,true,3,1,false,,
13,false,,,false,,
14,false,,,false,,
15,false,,,false,,
16,true,2,1,false,,
17,false,,,false,,
18,false,,,true,2,1
19,false,,,false,,
20,true,2,2,false,,
21,false,,,false,,
22,false,,,false,,
23,false,,,false,,
24,true,4,1,false,,
25,false,,,false,,
26,false,,,false,,
27,false,,,true,1,2
28,true,3,3,false,,
29,false,,,false,,
30,false,,,false,,
31,false,,,false,,
32,true,4,1,false,,
33,false,,,false,,
34,false,,,false,,
35,false,,,false,,
36,true,2,2,true,4,1
37,false,,,false,,
38,false,,,false,,
39,false,,,false,,
40,true,3,2,false,,
41,false,,,false,,
42,false,,,false,,
43,false,,,false,,
44,true,1,2,false,,
45,false,,,true,2,2
46,false,,,false,,
47,false,,,false,,
48,true,1,2,false,,
49,false,,,false,,
50,false,,,false,,
51,false,,,false,,
52,true,4,3,false,,
53,false,,,false,,
54,false,,,true,2,1
55,false,,,false,,
56,true,4,1,false,,
57,false,,,false,,
58,false,,,false,,
59,false,,,false,,
60,true,4,1,false,,
61,false,,,false,,
62,false,,,false,,
63,false,,,true,3,1
64,true,1,2,false,,
65,false,,,false,,
66,false,,,false,,
67,false,,,false,,
68,true,2,2,false,,
69,false,,,false,,
70,false,,,false,,
71,false,,,false,,
72,true,2,2,true,1,1
73,false,,,false,,
74,false,,,false,,
75,false,,,false,,
76,true,3,3,false,,
77,false,,,false,,
78,false,,,false,,
79,false,,,false,,
80,true,4,3,false,,
81,false,,,true,3,1
82,false,,,false,,
83,false,,,false,,
84,true,3,1,false,,
85,false,,,false,,
86,false,,,false,,
87,false,,,false,,
88,true,3,3,false,,
89,false,,,false,,
90,false,,,true,2,2
91,false,,,false,,
92,true,2,3,false,,
93,false,,,false,,
94,false,,,false,,
95,false,,,false,,
96,true,1,2,false,,
97,false,,,false,,
98,false,,,false,,
99,false,,,true,4,2
100,true,3,1,false,,
101,false,,,false,,
102,false,,,false,,
103,false,,,false,,
104,true,1,1,false,,
105,false,,,false,,
106,false,,,false,,
107,false,,,false,,
108,true,3,1,true,2,2
109,false,,,false,,
110,false,,,false,,
111,false,,,false,,
112,true,3,3,false,,
113,false,,,false,,
114,false,,,false,,
115,false,,,false,,
116,true,2,3,false,,
117,false,,,true,1,1
118,false,,,false,,
119,false,,,false,,
120,true,4,1,false,,
121,false,,,false,,
